AirportCode,AirportName,Average_0_15_PassengerCount,Average_121_PassengerCount,Average_16_30_PassengerCount,Average_31_45_PassengerCount,Average_46_60_PassengerCount,Average_61_90_PassengerCount,Average_91_120_PassengerCount,AverageWait,BoothsUsed,ExcludedPassengerCount,FlightCount,FlightDate,GlobalEntryPassengerCount,HourRange,LastUpdated,MaxWait,NonUsaPassengerAverageWait,NonUsaPassengerCount,NonUsaPassengerMaxWait,SiteId,TerminalName,TotalPassengerCount,UsaPassengerAverageWait,UsaPassengerCount,UsaPassengerMaxWait
LAX,Los Angeles International Airport,263,0,118,0,0,0,0,12,27,15,3,2024-06-03,12,1200 - 1300,2024-08-05 10:22:59,27,13,250,27,A273,Tom Bradley International Terminal,396,10,146,24
LAX,Los Angeles International Airport,718,0,736,451,328,102,0,27,44,75,10,2024-06-03,280,1300 - 1400,2024-08-05 10:22:59,68,35,1224,68,A273,Tom Bradley International Terminal,2410,18,1186,68
LAX,Los Angeles International Airport,376,0,582,849,652,618,79,43,55,98,13,2024-06-03,255,1400 - 1500,2024-08-05 10:22:59,114,51,1989,114,A273,Tom Bradley International Terminal,3254,29,1265,114
LAX,Los Angeles International Airport,603,176,568,469,327,734,207,51,54,106,13,2024-06-03,379,1500 - 1600,2024-08-05 10:22:59,195,78,1543,195,A273,Tom Bradley International Terminal,3190,27,1647,160
LAX,Los Angeles International Airport,245,0,248,218,161,92,6,32,40,25,5,2024-06-03,138,1600 - 1700,2024-08-05 10:22:59,94,52,387,94,A273,Tom Bradley International Terminal,995,21,608,91
LAX,Los Angeles International Airport,535,0,589,837,300,59,0,29,38,73,12,2024-06-03,329,1700 - 1800,2024-08-05 10:22:59,71,39,821,71,A273,Tom Bradley International Terminal,2393,24,1572,64
LAX,Los Angeles International Airport,598,0,529,286,317,267,155,36,34,64,10,2024-06-03,316,1800 - 1900,2024-08-05 10:22:59,113,55,1084,113,A273,Tom Bradley International Terminal,2216,20,1132,110
LAX,Los Angeles International Airport,213,0,285,175,161,8,0,28,36,28,3,2024-06-03,86,1900 - 2000,2024-08-05 10:22:59,66,40,423,66,A273,Tom Bradley International Terminal,870,17,447,60
LAX,Los Angeles International Airport,288,0,673,574,84,9,0,27,40,48,7,2024-06-03,123,2000 - 2100,2024-08-05 10:22:59,64,37,554,62,A273,Tom Bradley International Terminal,1676,22,1122,64
LAX,Los Angeles International Airport,603,0,199,41,0,0,0,12,32,24,4,2024-06-03,116,2100 - 2200,2024-08-05 10:22:59,41,17,313,41,A273,Tom Bradley International Terminal,867,10,554,31
LAX,Los Angeles International Airport,616,0,256,14,0,5,0,13,35,23,6,2024-06-03,91,2200 - 2300,2024-08-05 10:22:59,61,13,301,38,A273,Tom Bradley International Terminal,914,12,613,61
LAX,Los Angeles International Airport,404,0,108,20,0,0,0,11,28,23,4,2024-06-03,8,2300 - 0000,2024-08-05 10:22:59,39,14,190,36,A273,Tom Bradley International Terminal,555,10,365,39
LAX,Los Angeles International Airport,304,0,241,245,68,5,0,24,40,32,4,2024-06-04,101,0500 - 0600,2024-08-05 10:22:59,71,28,485,71,A273,Tom Bradley International Terminal,895,19,410,54
LAX,Los Angeles International Airport,266,0,278,69,8,0,0,17,39,17,4,2024-06-04,29,0600 - 0700,2024-08-05 10:22:59,48,22,266,48,A273,Tom Bradley International Terminal,638,14,372,48
LAX,Los Angeles International Airport,504,0,522,97,18,0,0,18,38,29,5,2024-06-04,47,0700 - 0800,2024-08-05 10:22:59,50,19,811,50,A273,Tom Bradley International Terminal,1170,15,359,50
LAX,Los Angeles International Airport,698,0,407,22,0,0,0,13,37,32,6,2024-06-04,81,0800 - 0900,2024-08-05 10:22:59,35,16,666,35,A273,Tom Bradley International Terminal,1159,7,493,33
LAX,Los Angeles International Airport,646,0,374,16,0,0,0,12,37,26,4,2024-06-04,49,0900 - 1000,2024-08-05 10:22:59,39,14,721,39,A273,Tom Bradley International Terminal,1062,9,341,39
LAX,Los Angeles International Airport,538,0,58,0,0,0,0,9,32,15,4,2024-06-04,58,1000 - 1100,2024-08-05 10:22:59,21,10,256,20,A273,Tom Bradley International Terminal,611,9,355,21
LAX,Los Angeles International Airport,618,0,420,62,15,7,0,14,41,30,6,2024-06-04,92,1100 - 1200,2024-08-05 10:22:59,65,18,548,65,A273,Tom Bradley International Terminal,1152,11,604,65
LAX,Los Angeles International Airport,871,0,592,156,0,0,0,15,42,48,8,2024-06-04,174,1200 - 1300,2024-08-05 10:22:59,42,18,795,42,A273,Tom Bradley International Terminal,1667,12,872,42
LAX,Los Angeles International Airport,987,0,627,388,38,6,0,18,37,60,10,2024-06-04,258,1300 - 1400,2024-08-05 10:22:59,61,26,982,61,A273,Tom Bradley International Terminal,2106,12,1124,61
LAX,Los Angeles International Airport,568,0,848,389,33,0,0,21,47,48,7,2024-06-04,175,1400 - 1500,2024-08-05 10:22:59,51,26,1145,51,A273,Tom Bradley International Terminal,1886,14,741,45
LAX,Los Angeles International Airport,1058,0,786,88,11,16,0,15,54,61,8,2024-06-04,199,1500 - 1600,2024-08-05 10:22:59,79,17,928,77,A273,Tom Bradley International Terminal,2020,13,1092,79
LAX,Los Angeles International Airport,1254,0,415,37,14,4,0,12,50,52,10,2024-06-04,220,1600 - 1700,2024-08-05 10:22:59,70,15,690,69,A273,Tom Bradley International Terminal,1776,11,1086,70
LAX,Los Angeles International Airport,849,0,316,35,0,0,0,12,39,43,6,2024-06-04,163,1700 - 1800,2024-08-05 10:22:59,38,12,469,38,A273,Tom Bradley International Terminal,1243,11,774,36
LAX,Los Angeles International Airport,796,0,328,1,0,0,0,12,33,31,7,2024-06-04,144,1800 - 1900,2024-08-05 10:22:59,31,14,509,31,A273,Tom Bradley International Terminal,1156,10,647,28
LAX,Los Angeles International Airport,222,0,475,300,55,8,0,26,38,30,4,2024-06-04,40,1900 - 2000,2024-08-05 10:22:59,67,31,582,67,A273,Tom Bradley International Terminal,1090,20,508,55
LAX,Los Angeles International Airport,827,0,406,84,14,0,0,14,35,47,7,2024-06-04,203,2000 - 2100,2024-08-05 10:22:59,57,20,450,57,A273,Tom Bradley International Terminal,1378,11,928,38
LAX,Los Angeles International Airport,592,0,532,68,0,0,0,16,34,33,6,2024-06-04,108,2100 - 2200,2024-08-05 10:22:59,40,17,437,40,A273,Tom Bradley International Terminal,1225,15,788,36
LAX,Los Angeles International Airport,585,0,469,89,25,15,0,17,30,34,7,2024-06-04,75,2200 - 2300,2024-08-05 10:22:59,65,21,673,65,A273,Tom Bradley International Terminal,1217,13,544,39
LAX,Los Angeles International Airport,273,0,266,29,5,0,0,16,22,19,4,2024-06-04,26,2300 - 0000,2024-08-05 10:22:59,48,19,239,48,A273,Tom Bradley International Terminal,592,15,353,47
LAX,Los Angeles International Airport,185,0,356,33,0,0,0,18,33,22,3,2024-06-05,79,0500 - 0600,2024-08-05 10:23:08,37,21,247,37,A273,Tom Bradley International Terminal,596,16,349,37
LAX,Los Angeles International Airport,510,0,444,73,9,0,0,16,32,35,6,2024-06-05,105,0600 - 0700,2024-08-05 10:23:08,57,20,499,57,A273,Tom Bradley International Terminal,1071,13,572,57
LAX,Los Angeles International Airport,458,0,709,285,14,0,0,21,32,46,7,2024-06-05,74,0700 - 0800,2024-08-05 10:23:08,49,24,979,49,A273,Tom Bradley International Terminal,1512,15,533,45
LAX,Los Angeles International Airport,307,0,72,3,0,0,0,10,31,8,3,2024-06-05,5,0800 - 0900,2024-08-05 10:23:08,32,12,194,32,A273,Tom Bradley International Terminal,390,9,196,32
LAX,Los Angeles International Airport,401,0,329,253,122,58,0,26,40,35,5,2024-06-05,41,0900 - 1000,2024-08-05 10:23:08,82,28,765,82,A273,Tom Bradley International Terminal,1198,22,433,82
LAX,Los Angeles International Airport,710,0,589,144,3,0,0,16,47,38,6,2024-06-05,125,1000 - 1100,2024-08-05 10:23:08,46,21,836,46,A273,Tom Bradley International Terminal,1484,11,648,44
LAX,Los Angeles International Airport,507,0,377,32,1,0,0,15,37,26,6,2024-06-05,109,1100 - 1200,2024-08-05 10:23:08,56,16,469,56,A273,Tom Bradley International Terminal,943,13,474,45
LAX,Los Angeles International Airport,935,0,498,24,0,0,0,13,41,40,8,2024-06-05,110,1200 - 1300,2024-08-05 10:23:08,41,14,601,41,A273,Tom Bradley International Terminal,1497,12,896,35
LAX,Los Angeles International Airport,1258,0,557,86,6,6,0,13,44,61,9,2024-06-05,223,1300 - 1400,2024-08-05 10:23:08,64,16,970,64,A273,Tom Bradley International Terminal,1974,10,1004,63
LAX,Los Angeles International Airport,498,0,617,509,397,479,133,40,47,81,11,2024-06-05,267,1400 - 1500,2024-08-05 10:23:08,108,52,1553,108,A273,Tom Bradley International Terminal,2714,26,1161,102
LAX,Los Angeles International Airport,246,0,307,547,338,453,3,42,49,60,9,2024-06-05,225,1500 - 1600,2024-08-05 10:23:08,92,58,860,92,A273,Tom Bradley International Terminal,1954,30,1094,85
LAX,Los Angeles International Airport,216,0,526,358,438,139,0,35,38,48,9,2024-06-05,203,1600 - 1700,2024-08-05 10:23:08,83,48,685,83,A273,Tom Bradley International Terminal,1725,28,1040,76
LAX,Los Angeles International Airport,372,0,440,414,249,43,0,28,37,39,8,2024-06-05,191,1700 - 1800,2024-08-05 10:23:08,70,42,573,69,A273,Tom Bradley International Terminal,1557,20,984,70
LAX,Los Angeles International Airport,257,0,610,737,330,25,0,32,36,55,10,2024-06-05,252,1800 - 1900,2024-08-05 10:23:08,66,38,865,66,A273,Tom Bradley International Terminal,2014,27,1149,58
LAX,Los Angeles International Airport,302,0,505,166,9,0,0,21,31,31,6,2024-06-05,61,1900 - 2000,2024-08-05 10:23:08,49,24,440,49,A273,Tom Bradley International Terminal,1013,18,573,49
LAX,Los Angeles International Airport,530,0,498,247,51,3,0,20,34,36,6,2024-06-05,133,2000 - 2100,2024-08-05 10:23:08,64,22,419,64,A273,Tom Bradley International Terminal,1365,20,946,64
LAX,Los Angeles International Airport,126,0,370,421,12,0,0,28,23,32,5,2024-06-05,115,2100 - 2200,2024-08-05 10:23:08,52,32,290,52,A273,Tom Bradley International Terminal,961,26,671,45
LAX,Los Angeles International Airport,314,0,473,276,186,62,0,28,23,41,9,2024-06-05,57,2200 - 2300,2024-08-05 10:23:08,77,37,673,77,A273,Tom Bradley International Terminal,1352,19,679,77
LAX,Los Angeles International Airport,145,0,108,96,87,25,0,29,15,11,4,2024-06-05,18,2300 - 0000,2024-08-05 10:23:08,76,42,243,76,A273,Tom Bradley International Terminal,472,17,229,76
LAX,Los Angeles International Airport,173,0,328,318,247,77,0,34,39,27,5,2024-06-06,136,0500 - 0600,2024-08-05 10:23:08,72,39,614,72,A273,Tom Bradley International Terminal,1170,29,556,66
LAX,Los Angeles International Airport,220,0,197,68,15,0,0,19,27,12,4,2024-06-06,35,0600 - 0700,2024-08-05 10:23:08,55,21,244,55,A273,Tom Bradley International Terminal,512,17,268,50
LAX,Los Angeles International Airport,450,0,395,296,87,0,0,23,36,43,6,2024-06-06,71,0700 - 0800,2024-08-05 10:23:08,57,24,841,57,A273,Tom Bradley International Terminal,1271,20,430,48
LAX,Los Angeles International Airport,449,0,82,0,0,0,0,10,36,15,3,2024-06-06,23,0800 - 0900,2024-08-05 10:23:08,26,11,322,26,A273,Tom Bradley International Terminal,546,9,224,24
LAX,Los Angeles International Airport,470,0,573,381,98,12,0,23,47,38,6,2024-06-06,70,0900 - 1000,2024-08-05 10:23:08,62,25,1081,62,A273,Tom Bradley International Terminal,1572,20,491,62
LAX,Los Angeles International Airport,376,0,298,42,49,2,0,19,34,21,4,2024-06-06,57,1000 - 1100,2024-08-05 10:23:08,61,22,430,61,A273,Tom Bradley International Terminal,788,15,358,26
LAX,Los Angeles International Airport,920,0,462,89,3,0,0,14,43,46,10,2024-06-06,143,1100 - 1200,2024-08-05 10:23:08,50,16,777,50,A273,Tom Bradley International Terminal,1520,12,743,42
LAX,Los Angeles International Airport,262,0,320,75,0,0,0,18,29,21,4,2024-06-06,63,1200 - 1300,2024-08-05 10:23:08,44,22,365,44,A273,Tom Bradley International Terminal,678,13,313,42
LAX,Los Angeles International Airport,837,0,358,3,0,0,0,11,36,36,6,2024-06-06,142,1300 - 1400,2024-08-05 10:23:08,35,14,728,35,A273,Tom Bradley International Terminal,1234,6,506,27
LAX,Los Angeles International Airport,1199,0,464,229,62,8,0,15,48,66,8,2024-06-06,211,1400 - 1500,2024-08-05 10:23:08,65,20,1120,65,A273,Tom Bradley International Terminal,2028,9,908,61
LAX,Los Angeles International Airport,639,0,813,458,98,23,3,23,44,65,13,2024-06-06,264,1500 - 1600,2024-08-05 10:23:08,103,29,894,86,A273,Tom Bradley International Terminal,2099,19,1205,103
LAX,Los Angeles International Airport,659,0,750,249,17,17,0,20,47,54,8,2024-06-06,167,1600 - 1700,2024-08-05 10:23:08,83,24,886,83,A273,Tom Bradley International Terminal,1746,16,860,82
LAX,Los Angeles International Airport,423,0,632,216,13,4,0,20,41,43,7,2024-06-06,159,1700 - 1800,2024-08-05 10:23:08,67,25,507,67,A273,Tom Bradley International Terminal,1331,17,824,64
LAX,Los Angeles International Airport,651,0,548,307,113,0,0,21,31,46,9,2024-06-06,201,1800 - 1900,2024-08-05 10:23:08,57,28,784,57,A273,Tom Bradley International Terminal,1665,15,881,50
LAX,Los Angeles International Airport,324,0,132,0,0,0,0,11,29,11,2,2024-06-06,71,1900 - 2000,2024-08-05 10:23:08,25,13,187,25,A273,Tom Bradley International Terminal,467,9,280,22
LAX,Los Angeles International Airport,471,0,722,951,292,52,14,30,39,77,12,2024-06-06,207,2000 - 2100,2024-08-05 10:23:08,101,34,1202,99,A273,Tom Bradley International Terminal,2579,27,1377,101
LAX,Los Angeles International Airport,245,0,328,98,0,0,0,18,28,20,3,2024-06-06,48,2100 - 2200,2024-08-05 10:23:08,42,24,307,42,A273,Tom Bradley International Terminal,691,14,384,42
LAX,Los Angeles International Airport,464,0,570,208,79,47,0,23,26,41,9,2024-06-06,86,2200 - 2300,2024-08-05 10:23:08,89,27,821,89,A273,Tom Bradley International Terminal,1409,17,588,89
LAX,Los Angeles International Airport,126,0,81,27,10,0,0,18,14,8,2,2024-06-06,10,2300 - 0000,2024-08-05 10:23:08,52,22,118,52,A273,Tom Bradley International Terminal,252,14,134,51
LAX,Los Angeles International Airport,274,0,277,247,88,24,4,26,35,29,5,2024-06-07,137,0500 - 0600,2024-08-05 10:23:08,95,30,421,95,A273,Tom Bradley International Terminal,943,23,522,93
LAX,Los Angeles International Airport,195,0,441,340,90,0,0,27,36,36,6,2024-06-07,110,0600 - 0700,2024-08-05 10:23:08,55,33,654,55,A273,Tom Bradley International Terminal,1102,18,448,53
LAX,Los Angeles International Airport,646,0,518,155,0,0,0,16,36,43,7,2024-06-07,85,0700 - 0800,2024-08-05 10:23:08,45,20,908,45,A273,Tom Bradley International Terminal,1362,10,454,38
LAX,Los Angeles International Airport,179,0,105,0,0,0,0,13,28,5,2,2024-06-07,23,0800 - 0900,2024-08-05 10:23:08,23,16,125,23,A273,Tom Bradley International Terminal,289,11,164,23
LAX,Los Angeles International Airport,455,0,676,357,47,0,0,22,47,46,6,2024-06-07,73,0900 - 1000,2024-08-05 10:23:08,54,24,1033,54,A273,Tom Bradley International Terminal,1581,20,548,54
LAX,Los Angeles International Airport,509,0,841,214,10,0,0,20,44,49,8,2024-06-07,167,1000 - 1100,2024-08-05 10:23:08,55,22,814,54,A273,Tom Bradley International Terminal,1623,18,809,55
LAX,Los Angeles International Airport,296,0,209,17,14,5,0,16,34,17,3,2024-06-07,36,1100 - 1200,2024-08-05 10:23:08,67,18,272,67,A273,Tom Bradley International Terminal,558,14,286,67
LAX,Los Angeles International Airport,455,0,661,70,13,3,0,18,33,36,6,2024-06-07,130,1200 - 1300,2024-08-05 10:23:08,68,21,609,68,A273,Tom Bradley International Terminal,1238,15,629,60
LAX,Los Angeles International Airport,1052,0,659,279,96,63,0,19,49,65,10,2024-06-07,297,1300 - 1400,2024-08-05 10:23:08,80,23,1131,80,A273,Tom Bradley International Terminal,2214,15,1083,77
LAX,Los Angeles International Airport,445,0,646,544,388,279,33,35,45,72,10,2024-06-07,239,1400 - 1500,2024-08-05 10:23:08,97,45,1364,97,A273,Tom Bradley International Terminal,2407,21,1043,88
LAX,Los Angeles International Airport,403,0,492,296,156,0,0,24,41,41,7,2024-06-07,188,1500 - 1600,2024-08-05 10:23:08,57,38,515,57,A273,Tom Bradley International Terminal,1388,16,873,56
LAX,Los Angeles International Airport,713,0,896,345,32,1,0,20,42,60,11,2024-06-07,208,1600 - 1700,2024-08-05 10:23:08,64,26,952,64,A273,Tom Bradley International Terminal,2047,15,1095,59
LAX,Los Angeles International Airport,249,0,625,367,3,0,0,24,36,22,6,2024-06-07,121,1700 - 1800,2024-08-05 10:23:08,46,28,417,46,A273,Tom Bradley International Terminal,1266,22,849,46
LAX,Los Angeles International Airport,787,0,681,163,172,99,0,22,31,54,10,2024-06-07,206,1800 - 1900,2024-08-05 10:23:08,74,30,994,74,A273,Tom Bradley International Terminal,1956,14,962,72
LAX,Los Angeles International Airport,129,0,330,87,137,0,0,27,28,29,3,2024-06-07,62,1900 - 2000,2024-08-05 10:23:08,60,35,363,60,A273,Tom Bradley International Terminal,712,19,349,47
LAX,Los Angeles International Airport,762,0,940,417,293,81,0,25,42,81,10,2024-06-07,247,2000 - 2100,2024-08-05 10:23:08,70,35,1140,70,A273,Tom Bradley International Terminal,2574,17,1434,62
LAX,Los Angeles International Airport,273,0,184,124,191,172,0,34,34,27,5,2024-06-07,61,2100 - 2200,2024-08-05 10:23:08,84,50,567,84,A273,Tom Bradley International Terminal,971,14,404,62
LAX,Los Angeles International Airport,227,0,346,206,107,45,0,28,28,41,6,2024-06-07,49,2200 - 2300,2024-08-05 10:23:08,70,35,529,70,A273,Tom Bradley International Terminal,972,19,443,63
LAX,Los Angeles International Airport,263,0,317,149,25,0,0,21,24,35,6,2024-06-07,33,2300 - 0000,2024-08-05 10:23:08,50,25,390,50,A273,Tom Bradley International Terminal,789,16,399,46
LAX,Los Angeles International Airport,202,0,263,242,170,75,0,32,29,29,4,2024-06-08,142,0500 - 0600,2024-08-05 10:23:08,81,41,344,81,A273,Tom Bradley International Terminal,981,27,637,77
LAX,Los Angeles International Airport,329,0,350,174,27,0,0,20,28,24,5,2024-06-08,62,0600 - 0700,2024-08-05 10:23:08,60,23,500,57,A273,Tom Bradley International Terminal,904,17,404,60
LAX,Los Angeles International Airport,369,0,216,11,0,0,0,13,27,25,3,2024-06-08,38,0700 - 0800,2024-08-05 10:23:08,45,16,357,45,A273,Tom Bradley International Terminal,621,10,264,23
LAX,Los Angeles International Airport,629,0,614,42,9,0,0,16,33,39,6,2024-06-08,113,0800 - 0900,2024-08-05 10:23:08,50,18,732,50,A273,Tom Bradley International Terminal,1333,13,601,47
LAX,Los Angeles International Airport,414,0,413,191,257,221,2,33,32,49,6,2024-06-08,92,0900 - 1000,2024-08-05 10:23:08,91,41,1053,91,A273,Tom Bradley International Terminal,1547,16,494,86
LAX,Los Angeles International Airport,351,0,203,187,89,1,0,22,25,26,4,2024-06-08,123,1000 - 1100,2024-08-05 10:23:08,61,38,326,61,A273,Tom Bradley International Terminal,857,13,531,49
LAX,Los Angeles International Airport,158,0,361,586,284,55,14,35,36,43,8,2024-06-08,89,1100 - 1200,2024-08-05 10:23:08,110,41,735,110,A273,Tom Bradley International Terminal,1501,29,766,109
LAX,Los Angeles International Airport,227,0,346,588,302,108,0,35,31,51,8,2024-06-08,138,1200 - 1300,2024-08-05 10:23:08,83,43,809,81,A273,Tom Bradley International Terminal,1622,27,813,83
LAX,Los Angeles International Airport,223,2,193,461,216,446,431,56,43,65,9,2024-06-08,255,1300 - 1400,2024-08-05 10:23:08,121,81,978,121,A273,Tom Bradley International Terminal,2037,35,1059,106
LAX,Los Angeles International Airport,359,130,205,371,527,501,1066,67,52,107,12,2024-06-08,360,1400 - 1500,2024-08-05 10:23:08,131,86,1901,131,A273,Tom Bradley International Terminal,3266,43,1365,123
LAX,Los Angeles International Airport,59,0,38,30,95,302,127,66,51,18,2,2024-06-08,62,1500 - 1600,2024-08-05 10:23:08,102,83,336,102,A273,Tom Bradley International Terminal,669,50,333,98
LAX,Los Angeles International Airport,273,0,250,647,749,461,0,44,46,72,13,2024-06-08,253,1600 - 1700,2024-08-05 10:23:08,87,58,756,87,A273,Tom Bradley International Terminal,2452,37,1696,79
LAX,Los Angeles International Airport,356,0,547,467,228,58,0,29,44,48,7,2024-06-08,230,1700 - 1800,2024-08-05 10:23:08,90,43,618,87,A273,Tom Bradley International Terminal,1704,21,1086,90
LAX,Los Angeles International Airport,554,0,900,547,267,79,0,27,37,69,11,2024-06-08,305,1800 - 1900,2024-08-05 10:23:08,70,39,874,70,A273,Tom Bradley International Terminal,2416,21,1542,65
LAX,Los Angeles International Airport,214,0,494,255,42,0,0,24,32,33,4,2024-06-08,56,1900 - 2000,2024-08-05 10:23:08,57,31,420,56,A273,Tom Bradley International Terminal,1038,20,618,57
LAX,Los Angeles International Airport,577,0,857,472,129,2,0,24,31,60,10,2024-06-08,238,2000 - 2100,2024-08-05 10:23:08,62,29,598,62,A273,Tom Bradley International Terminal,2097,22,1499,55
LAX,Los Angeles International Airport,454,0,533,62,16,0,0,17,28,29,5,2024-06-08,153,2100 - 2200,2024-08-05 10:23:08,58,21,417,58,A273,Tom Bradley International Terminal,1094,15,677,33
LAX,Los Angeles International Airport,398,0,443,262,51,20,0,23,22,33,9,2024-06-08,61,2200 - 2300,2024-08-05 10:23:08,70,24,390,70,A273,Tom Bradley International Terminal,1207,22,817,70
LAX,Los Angeles International Airport,356,0,80,14,0,0,0,11,17,13,3,2024-06-08,27,2300 - 0000,2024-08-05 10:23:08,39,16,151,39,A273,Tom Bradley International Terminal,463,9,312,39
LAX,Los Angeles International Airport,234,0,295,154,92,30,0,26,27,31,4,2024-06-09,140,0500 - 0600,2024-08-05 10:23:08,72,31,362,72,A273,Tom Bradley International Terminal,836,22,474,72
LAX,Los Angeles International Airport,156,0,277,391,194,10,0,32,27,39,6,2024-06-09,85,0600 - 0700,2024-08-05 10:23:08,64,36,463,64,A273,Tom Bradley International Terminal,1067,29,604,63
LAX,Los Angeles International Airport,406,0,391,431,203,8,0,27,28,51,6,2024-06-09,102,0700 - 0800,2024-08-05 10:23:08,63,35,912,63,A273,Tom Bradley International Terminal,1490,16,578,61
LAX,Los Angeles International Airport,162,0,316,143,32,0,0,23,27,20,4,2024-06-09,35,0800 - 0900,2024-08-05 10:23:08,52,30,282,52,A273,Tom Bradley International Terminal,673,18,391,40
LAX,Los Angeles International Airport,310,0,367,331,212,406,103,43,37,53,6,2024-06-09,102,0900 - 1000,2024-08-05 10:23:08,110,55,1129,110,A273,Tom Bradley International Terminal,1782,23,653,110
LAX,Los Angeles International Airport,84,0,158,51,93,79,0,35,32,14,3,2024-06-09,34,1000 - 1100,2024-08-05 10:23:08,78,51,232,76,A273,Tom Bradley International Terminal,479,21,247,78
LAX,Los Angeles International Airport,442,35,497,347,191,430,364,48,44,72,9,2024-06-09,213,1100 - 1200,2024-08-05 10:23:08,129,72,1231,129,A273,Tom Bradley International Terminal,2378,24,1147,118
LAX,Los Angeles International Airport,368,0,516,181,103,383,51,37,39,48,8,2024-06-09,229,1200 - 1300,2024-08-05 10:23:08,100,66,644,100,A273,Tom Bradley International Terminal,1650,20,1006,84
LAX,Los Angeles International Airport,206,0,470,620,96,541,81,45,44,60,9,2024-06-09,275,1300 - 1400,2024-08-05 10:23:08,107,71,818,107,A273,Tom Bradley International Terminal,2074,29,1256,102
LAX,Los Angeles International Airport,440,114,497,323,215,674,404,54,53,80,11,2024-06-09,280,1400 - 1500,2024-08-05 10:23:08,135,75,1484,135,A273,Tom Bradley International Terminal,2747,31,1263,108
LAX,Los Angeles International Airport,376,0,398,330,118,238,28,34,51,45,6,2024-06-09,281,1500 - 1600,2024-08-05 10:23:08,100,54,574,100,A273,Tom Bradley International Terminal,1533,22,959,58
LAX,Los Angeles International Airport,341,0,653,609,335,65,0,31,44,63,10,2024-06-09,301,1600 - 1700,2024-08-05 10:23:08,72,43,724,72,A273,Tom Bradley International Terminal,2066,25,1342,65
LAX,Los Angeles International Airport,383,0,354,590,941,197,0,38,39,76,10,2024-06-09,362,1700 - 1800,2024-08-05 10:23:08,78,44,740,78,A273,Tom Bradley International Terminal,2541,36,1801,69
LAX,Los Angeles International Airport,570,0,774,421,262,141,0,28,34,65,12,2024-06-09,420,1800 - 1900,2024-08-05 10:23:08,79,40,824,79,A273,Tom Bradley International Terminal,2233,21,1409,66
LAX,Los Angeles International Airport,109,4,239,195,208,380,91,50,35,43,5,2024-06-09,58,1900 - 2000,2024-08-05 10:23:08,123,62,906,123,A273,Tom Bradley International Terminal,1269,23,363,86
LAX,Los Angeles International Airport,358,0,555,477,56,245,74,35,36,53,8,2024-06-09,197,2000 - 2100,2024-08-05 10:23:08,117,60,590,117,A273,Tom Bradley International Terminal,1818,24,1228,110
LAX,Los Angeles International Airport,208,0,408,271,98,121,0,31,34,26,6,2024-06-09,172,2100 - 2200,2024-08-05 10:23:08,77,51,311,77,A273,Tom Bradley International Terminal,1132,24,821,76
LAX,Los Angeles International Airport,391,0,611,187,0,0,0,20,32,38,6,2024-06-09,101,2200 - 2300,2024-08-05 10:23:08,44,24,484,44,A273,Tom Bradley International Terminal,1227,17,743,40
LAX,Los Angeles International Airport,176,0,539,154,0,0,0,22,22,26,6,2024-06-09,55,2300 - 0000,2024-08-05 10:23:08,43,28,272,43,A273,Tom Bradley International Terminal,895,19,623,42
LAX,Los Angeles International Airport,105,0,159,189,174,59,0,35,42,20,3,2024-06-10,81,0500 - 0600,2024-08-05 10:23:08,72,35,338,72,A273,Tom Bradley International Terminal,706,35,368,66
LAX,Los Angeles International Airport,234,0,309,319,67,0,0,26,41,32,5,2024-06-10,68,0600 - 0700,2024-08-05 10:23:08,50,30,481,50,A273,Tom Bradley International Terminal,961,21,480,50
LAX,Los Angeles International Airport,584,0,551,41,0,0,0,15,37,37,6,2024-06-10,55,0700 - 0800,2024-08-05 10:23:08,39,15,742,38,A273,Tom Bradley International Terminal,1213,14,471,39
LAX,Los Angeles International Airport,278,0,70,0,0,0,0,11,34,9,2,2024-06-10,24,0800 - 0900,2024-08-05 10:23:08,20,10,165,19,A273,Tom Bradley International Terminal,357,12,192,20
LAX,Los Angeles International Airport,289,0,365,371,197,70,0,30,49,40,5,2024-06-10,55,0900 - 1000,2024-08-05 10:23:08,74,34,881,74,A273,Tom Bradley International Terminal,1332,23,451,71
LAX,Los Angeles International Airport,470,0,534,452,344,0,0,28,48,58,7,2024-06-10,100,1000 - 1100,2024-08-05 10:23:08,60,36,1163,60,A273,Tom Bradley International Terminal,1858,15,695,55
LAX,Los Angeles International Airport,449,0,497,198,40,10,0,21,42,37,6,2024-06-10,99,1100 - 1200,2024-08-05 10:23:08,70,28,576,70,A273,Tom Bradley International Terminal,1231,15,655,70
LAX,Los Angeles International Airport,325,0,245,258,13,0,0,22,38,23,5,2024-06-10,73,1200 - 1300,2024-08-05 10:23:08,54,31,423,54,A273,Tom Bradley International Terminal,864,14,441,54
LAX,Los Angeles International Airport,1057,0,941,226,60,5,0,18,50,68,10,2024-06-10,202,1300 - 1400,2024-08-05 10:23:08,66,21,1181,66,A273,Tom Bradley International Terminal,2357,14,1176,66
LAX,Los Angeles International Airport,540,0,492,461,467,560,0,38,52,73,11,2024-06-10,261,1400 - 1500,2024-08-05 10:23:08,89,46,1599,89,A273,Tom Bradley International Terminal,2593,26,994,77
LAX,Los Angeles International Airport,288,0,430,472,592,432,0,41,54,64,9,2024-06-10,263,1500 - 1600,2024-08-05 10:23:08,85,53,1181,85,A273,Tom Bradley International Terminal,2278,28,1097,62
